meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
HM-TG-01,80.0,,,,Thomas Graham Building,2020-05-06 18:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-JW-01,,,,87.24,James Weir Building,2020-05-06 18:00:00
HM-JA-01,,,91.345,,John Anderson Building,2020-05-06 18:00:00
HM-CU-01,,0.0,,,Curran Building,2020-05-06 18:00:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 18:00:00
Level 4 Small Power,3.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-06 18:00:00
ACBTX4  MAINS INCOMER,67.0,,,,TIC BUILDING,2020-05-06 18:00:00
Boiler 3 Heat Meter HM-C-01,,,,69.295,Energy Centre,2020-05-06 18:00:00
HM-TG-01,,,90.135,,Thomas Graham Building,2020-05-06 18:00:00
Level 4 Lighting,2.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-GH-01,,,,72.725,Graham Hills,2020-05-06 18:00:00
DH Heat Meter HM-H-01,,,,73.33,Energy Centre,2020-05-06 18:00:00
HM-TI-01,160.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-TG-02,,,,55.595,Thomas Graham Building,2020-05-06 18:00:00
BIO Labs,1.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-CU-01,59.0,,,,Curran Building,2020-05-06 18:00:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-06 18:00:00
PEC Labs,2.0,,,,TIC BUILDING,2020-05-06 18:00:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-06 18:00:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-06 18:00:00
HM-SU-01,,,17.84,,Students Union,2020-05-06 18:00:00
TIC Mechanical Plant,103.0,,,,TIC BUILDING,2020-05-06 18:00:00
TIC Workshops,1.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-SU-01,0.0,,,,Students Union,2020-05-06 18:00:00
HM-JW-01,,,91.19,,James Weir Building,2020-05-06 18:00:00
HM-TG-02,,0.454,,,Thomas Graham Building,2020-05-06 18:00:00
CMAC Power,5.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-CU-01,,,,73.23,Curran Building,2020-05-06 18:00:00
TIC Labs,13.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-TG-02,8.8,,,,Thomas Graham Building,2020-05-06 18:00:00
CMAC Lighting,0.805,,,,TIC BUILDING,2020-05-06 18:00:00
HM-TG-03,6.3,,,,Thomas Graham Building,2020-05-06 18:00:00
HM-TG-03,,,,57.595,Thomas Graham Building,2020-05-06 18:00:00
CHP Heat Meter HM-D-01,,,,72.945,Energy Centre,2020-05-06 18:00:00
TIC IT Communications,9.0,,,,TIC BUILDING,2020-05-06 18:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-06 18:00:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-06 18:00:00
MCP10 - CMAC heating AHUs,2.6,,,,TIC BUILDING,2020-05-06 18:00:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-06 18:00:00
HM-HD-01,,,,76.93,Henry Dyer,2020-05-06 18:00:00
DH Heat Meter HM-H-01,,130.345,,,Energy Centre,2020-05-06 18:00:00
ACB TX1 MAIN INCOMER,18.0,,,,TIC BUILDING,2020-05-06 18:00:00
MCP11 - CMAC cooling AHUs,5.2,,,,TIC BUILDING,2020-05-06 18:00:00
HM-RC-01,,,91.465,,Royal College,2020-05-06 18:00:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-06 18:00:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-06 18:30:00
HM-CU-01,,,89.69,,Curran Building,2020-05-06 18:30:00
ACBTX4  MAINS INCOMER,71.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-SU-01,,,,15.635,Students Union,2020-05-06 18:30:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-06 18:30:00
TIC Lighting,7.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-JA-01,,,,78.79,John Anderson Building,2020-05-06 18:30:00
HM-TG-03,,0.321,,,Thomas Graham Building,2020-05-06 18:30:00
HM-RC-01,250.0,,,,Royal College,2020-05-06 18:30:00
Boiler 3 Heat Meter HM-C-01,,,,68.72,Energy Centre,2020-05-06 18:30:00
HM-TG-01,,,,72.265,Thomas Graham Building,2020-05-06 18:30:00
FHR Labs,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
CHP Heat Meter HM-D-01,1300.0,,,,Energy Centre,2020-05-06 18:30:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-06 18:30:00
DH Heat Meter HM-H-01,,128.125,,,Energy Centre,2020-05-06 18:30:00
HM-CU-01,82.0,,,,Curran Building,2020-05-06 18:30:00
Boiler 3 Heat Meter HM-C-01,,,66.975,,Energy Centre,2020-05-06 18:30:00
HM-SC-01,20.0,,,,Strathclyde Sport,2020-05-06 18:30:00
TIC Auditoriums,2.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 18:30:00
Level 4 Total Power Demand,14140.0,,,,TIC BUILDING,2020-05-06 18:30:00
SCA Labs,5.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-RC-01,,,90.91,,Royal College,2020-05-06 18:30:00
HM-HW-01,,,,71.535,SIPBS Hamnett Wing,2020-05-06 18:30:00
TIC Small Power,20.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-TG-01,,,90.09,,Thomas Graham Building,2020-05-06 18:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-06 18:30:00
MCP10 - CMAC heating AHUs,2.8,,,,TIC BUILDING,2020-05-06 18:30:00
CMAC Lighting,0.423,,,,TIC BUILDING,2020-05-06 18:30:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-06 18:30:00
HM-GH-01,,,,74.065,Graham Hills,2020-05-06 18:30:00
SHD Labs,3.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-RC-01,,,,64.625,Royal College,2020-05-06 18:30:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
MCCBA1 PV SUPPLY,2.0,,,,TIC BUILDING,2020-05-06 18:30:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-TG-03,6.3,,,,Thomas Graham Building,2020-05-06 18:30:00
Boiler 1 Heat Meter HM-A-01,,,16.685,,Energy Centre,2020-05-06 18:30:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-ST-01,80.0,,,,Stenhouse Wing,2020-05-06 18:30:00
HM-TG-03,,,89.94,,Thomas Graham Building,2020-05-06 18:30:00
HM-TG-02,9.5,,,,Thomas Graham Building,2020-05-06 18:30:00
HM-RC-01,,0.0,,,Royal College,2020-05-06 18:30:00
CHP Heat Meter HM-D-01,,,91.245,,Energy Centre,2020-05-06 18:30:00
HM-TI-01,,39.095,,,TIC BUILDING,2020-05-06 18:30:00
HM-TG-01,,0.0,,,Thomas Graham Building,2020-05-06 18:30:00
HM-JW-01,,,,87.275,James Weir Building,2020-05-06 18:30:00
HM-GH-01,160.0,,,,Graham Hills,2020-05-06 18:30:00
Boiler 2 Heat Meter HM-B-01,,,18.45,,Energy Centre,2020-05-06 18:30:00
HM-RW-01,,,89.955,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 18:30:00
Level 4 Small Power,4.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-GH-01,,0.0,,,Graham Hills,2020-05-06 18:30:00
HM-JA-01,70.0,,,,John Anderson Building,2020-05-06 18:30:00
HM-HW-01,,,90.2,,SIPBS Hamnett Wing,2020-05-06 18:30:00
HM-TG-03,,,,57.61,Thomas Graham Building,2020-05-06 18:30:00
HM-GH-01,,,84.835,,Graham Hills,2020-05-06 18:30:00
HM-JW-01,,,91.06,,James Weir Building,2020-05-06 18:30:00
HM-TI-01,,,90.495,,TIC BUILDING,2020-05-06 18:30:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-06 18:30:00
HM-RW-01,,,,72.295,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 18:30:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-06 18:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-06 18:30:00
Boiler 3 Heat Meter HM-C-01,0.0,,,,Energy Centre,2020-05-06 18:30:00
HM-CU-01,,0.0,,,Curran Building,2020-05-06 18:30:00
TIC Mechanical Plant,111.0,,,,TIC BUILDING,2020-05-06 18:30:00
PEC Labs,3.0,,,,TIC BUILDING,2020-05-06 18:30:00
Level 4 IT,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
TIC AHUs,59.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-ST-01,,,,78.125,Stenhouse Wing,2020-05-06 18:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-06 18:30:00
TIC Labs,15.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-06 18:30:00
ACB TX2 MAIN INCOMER,31.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-TI-01,160.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-06 18:30:00
ACB TX1 MAIN INCOMER,18.0,,,,TIC BUILDING,2020-05-06 18:30:00
BIO Labs,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-ST-01,,,90.62,,Stenhouse Wing,2020-05-06 18:30:00
HM-TG-02,,0.459,,,Thomas Graham Building,2020-05-06 18:30:00
Boiler 1 Heat Meter HM-A-01,,,,53.175,Energy Centre,2020-05-06 18:30:00
HM-TG-02,,,,55.625,Thomas Graham Building,2020-05-06 18:30:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-06 18:30:00
CMAC Power,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-CU-01,,,,73.035,Curran Building,2020-05-06 18:30:00
TIC Heating pumps,41.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-JA-01,,,90.68,,John Anderson Building,2020-05-06 18:30:00
Level 9 L&P,0.0,,,,TIC BUILDING,2020-05-06 18:30:00
TIC Kitchens,2.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-06 18:30:00
ACBTX3  MAINS INCOMER TX3,106.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-HD-01,,,,75.785,Henry Dyer,2020-05-06 18:30:00
HM-HW-01,110.0,,,,SIPBS Hamnett Wing,2020-05-06 18:30:00
HM-RW-01,91.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 18:30:00
HM-TG-01,150.0,,,,Thomas Graham Building,2020-05-06 18:30:00
HM-TG-02,,,90.09,,Thomas Graham Building,2020-05-06 18:30:00
DH Heat Meter HM-H-01,1410.0,,,,Energy Centre,2020-05-06 18:30:00
DH Heat Meter HM-H-01,,,91.27,,Energy Centre,2020-05-06 18:30:00
HM-HD-01,14.6,,,,Henry Dyer,2020-05-06 18:30:00
TIC Chillers,41.0,,,,TIC BUILDING,2020-05-06 18:30:00
CHP Heat Meter HM-D-01,,,,72.555,Energy Centre,2020-05-06 18:30:00
HM-SC-01,,,89.66,,Strathclyde Sport,2020-05-06 18:30:00
HM-TI-01,,,,74.79,TIC BUILDING,2020-05-06 18:30:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-SU-01,,,18.075,,Students Union,2020-05-06 18:30:00
TIC Workshops,2.0,,,,TIC BUILDING,2020-05-06 18:30:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-06 18:30:00
HM-SC-01,,,,69.7,Strathclyde Sport,2020-05-06 18:30:00
TIC IT Communications,6.75,,,,TIC BUILDING,2020-05-06 18:30:00
HM-JW-01,20.0,,,,James Weir Building,2020-05-06 18:30:00
HM-HD-01,,,89.44,,Henry Dyer,2020-05-06 18:30:00
CHP Heat Meter HM-D-01,,108.9,,,Energy Centre,2020-05-06 18:30:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-06 18:30:00
DH Heat Meter HM-H-01,,,,72.805,Energy Centre,2020-05-06 18:30:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-06 18:30:00
MCP11 - CMAC cooling AHUs,5.4,,,,TIC BUILDING,2020-05-06 18:30:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-06 18:30:00
Boiler 2 Heat Meter HM-B-01,,,,64.135,Energy Centre,2020-05-06 18:30:00
HM-ST-01,,0.0,,,Stenhouse Wing,2020-05-06 19:00:00
ABP Labs,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
TIC Workshops,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-SU-01,,,18.27,,Students Union,2020-05-06 19:00:00
ACB TX2 MAIN INCOMER,27.0,,,,TIC BUILDING,2020-05-06 19:00:00
Boiler 2 Heat Meter HM-B-01,0.0,,,,Energy Centre,2020-05-06 19:00:00
HM-CU-01,,,89.045,,Curran Building,2020-05-06 19:00:00
HM-HW-01,,,,71.935,SIPBS Hamnett Wing,2020-05-06 19:00:00
TIC Auditoriums,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TG-03,5.9,,,,Thomas Graham Building,2020-05-06 19:00:00
ACBTX3  MAINS INCOMER TX3,94.0,,,,TIC BUILDING,2020-05-06 19:00:00
TIC Mechanical Plant,98.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TG-02,,0.434,,,Thomas Graham Building,2020-05-06 19:00:00
HM-GH-01,,,87.99,,Graham Hills,2020-05-06 19:00:00
Boiler 2 Heat Meter HM-B-01,,,,64.835,Energy Centre,2020-05-06 19:00:00
HM-SU-01,,,,15.815,Students Union,2020-05-06 19:00:00
TIC Labs,12.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TI-01,,,,75.285,TIC BUILDING,2020-05-06 19:00:00
HM-TG-01,,,,72.375,Thomas Graham Building,2020-05-06 19:00:00
ACB TX1 MAIN INCOMER,17.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-SC-01,,,,69.525,Strathclyde Sport,2020-05-06 19:00:00
DH Heat Meter HM-H-01,,,,72.69,Energy Centre,2020-05-06 19:00:00
SCA Labs,4.0,,,,TIC BUILDING,2020-05-06 19:00:00
ACBTX4  MAINS INCOMER,63.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-JA-01,30.0,,,,John Anderson Building,2020-05-06 19:00:00
Boiler 2 Heat Meter HM-B-01,,,18.555,,Energy Centre,2020-05-06 19:00:00
FHR Labs,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
CMAC Power,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
Boiler 3 Heat Meter HM-C-01,,,,68.18,Energy Centre,2020-05-06 19:00:00
HM-JA-01,,,90.07,,John Anderson Building,2020-05-06 19:00:00
ILC Labs,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
SHD Labs,3.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TI-01,,,90.525,,TIC BUILDING,2020-05-06 19:00:00
ACB1 TX5 MAIN INCOMER,2.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-SC-01,60.0,,,,Strathclyde Sport,2020-05-06 19:00:00
HM-RC-01,,,90.585,,Royal College,2020-05-06 19:00:00
HM-CU-01,,,,73.87,Curran Building,2020-05-06 19:00:00
HM-TG-01,,,91.05,,Thomas Graham Building,2020-05-06 19:00:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TI-01,,39.63,,,TIC BUILDING,2020-05-06 19:00:00
HM-HW-01,100.0,,,,SIPBS Hamnett Wing,2020-05-06 19:00:00
Boiler 3 Heat Meter HM-C-01,,,65.16,,Energy Centre,2020-05-06 19:00:00
DH Heat Meter HM-H-01,1560.0,,,,Energy Centre,2020-05-06 19:00:00
PEC Labs,2.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-JA-01,,,,78.625,John Anderson Building,2020-05-06 19:00:00
HM-ST-01,,,,78.025,Stenhouse Wing,2020-05-06 19:00:00
HM-ST-01,70.0,,,,Stenhouse Wing,2020-05-06 19:00:00
MCP10 - CMAC heating AHUs,2.4,,,,TIC BUILDING,2020-05-06 19:00:00
HM-SU-01,0.0,,,,Students Union,2020-05-06 19:00:00
Level 4 Total Power Demand,14085.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-RC-01,,9.895,,,Royal College,2020-05-06 19:00:00
TIC AHUs,53.0,,,,TIC BUILDING,2020-05-06 19:00:00
ACB1 TX6 MAIN INCOMER,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TG-03,,0.317,,,Thomas Graham Building,2020-05-06 19:00:00
HM-TG-03,,,,57.89,Thomas Graham Building,2020-05-06 19:00:00
CHP Heat Meter HM-D-01,,108.525,,,Energy Centre,2020-05-06 19:00:00
TIC Small Power,18.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-JW-01,30.0,,,,James Weir Building,2020-05-06 19:00:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-06 19:00:00
Level 4 Power Demand,0.0,,,,TIC BUILDING,2020-05-06 19:00:00
TIC Lighting,7.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-RC-01,280.0,,,,Royal College,2020-05-06 19:00:00
Boiler 3 Heat Meter HM-C-01,0.0,,,,Energy Centre,2020-05-06 19:00:00
TIC Heating pumps,37.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TG-01,,12.82,,,Thomas Graham Building,2020-05-06 19:00:00
HM-TG-02,,,,55.63,Thomas Graham Building,2020-05-06 19:00:00
HM-JW-01,,,90.63,,James Weir Building,2020-05-06 19:00:00
HM-GH-01,280.0,,,,Graham Hills,2020-05-06 19:00:00
HM-SC-01,,0.0,,,Strathclyde Sport,2020-05-06 19:00:00
DH Heat Meter HM-H-01,,122.51,,,Energy Centre,2020-05-06 19:00:00
HM-TG-02,,,90.24,,Thomas Graham Building,2020-05-06 19:00:00
TIC Lifts,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
TIC Kitchens,0.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-SU-01,,0.0,,,Students Union,2020-05-06 19:00:00
HM-HD-01,17.3,,,,Henry Dyer,2020-05-06 19:00:00
Boiler 1 Heat Meter HM-A-01,0.0,,,,Energy Centre,2020-05-06 19:00:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-06 19:00:00
HM-TI-01,80.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TG-02,8.3,,,,Thomas Graham Building,2020-05-06 19:00:00
HM-GH-01,,,,75.23,Graham Hills,2020-05-06 19:00:00
CHP Heat Meter HM-D-01,,,,72.595,Energy Centre,2020-05-06 19:00:00
CMAC Lighting,0.62,,,,TIC BUILDING,2020-05-06 19:00:00
HM-HW-01,,,90.185,,SIPBS Hamnett Wing,2020-05-06 19:00:00
HM-GH-01,,0.0,,,Graham Hills,2020-05-06 19:00:00
CHP Heat Meter HM-D-01,1280.0,,,,Energy Centre,2020-05-06 19:00:00
TIC Chillers,32.0,,,,TIC BUILDING,2020-05-06 19:00:00
Level 9 L&P,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-06 19:00:00
TIC IT Communications,6.75,,,,TIC BUILDING,2020-05-06 19:00:00
Boiler 1 Heat Meter HM-A-01,,,,53.365,Energy Centre,2020-05-06 19:00:00
Level 4 Small Power,3.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-CU-01,,0.0,,,Curran Building,2020-05-06 19:00:00
IOP Labs,0.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-TG-01,110.0,,,,Thomas Graham Building,2020-05-06 19:00:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-06 19:00:00
HM-CU-01,119.0,,,,Curran Building,2020-05-06 19:00:00
HM-TG-03,,,90.1,,Thomas Graham Building,2020-05-06 19:00:00
HM-HD-01,,,89.235,,Henry Dyer,2020-05-06 19:00:00
Level 4 IT,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-RW-01,,0.0,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 19:00:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-06 19:00:00
Level 4 Lighting,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-RW-01,109.0,,,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 19:00:00
MCCBA1 PV SUPPLY,1.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-RW-01,,,,72.59,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 19:00:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-06 19:00:00
HM-RW-01,,,90.275,,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 19:00:00
DH Heat Meter HM-H-01,,,90.84,,Energy Centre,2020-05-06 19:00:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-06 19:00:00
HM-JW-01,,,,87.02,James Weir Building,2020-05-06 19:00:00
HM-SC-01,,,90.015,,Strathclyde Sport,2020-05-06 19:00:00
HM-ST-01,,,90.475,,Stenhouse Wing,2020-05-06 19:00:00
CHP Heat Meter HM-D-01,,,91.42,,Energy Centre,2020-05-06 19:00:00
Boiler 1 Heat Meter HM-A-01,,,16.785,,Energy Centre,2020-05-06 19:00:00
HM-RC-01,,,,62.92,Royal College,2020-05-06 19:00:00
MCP11 - CMAC cooling AHUs,5.0,,,,TIC BUILDING,2020-05-06 19:00:00
HM-HD-01,,,,74.41,Henry Dyer,2020-05-06 19:00:00
TIC Mechanical Plant,104.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-SC-01,,,89.31,,Strathclyde Sport,2020-05-06 19:30:00
Boiler 2 Heat Meter HM-B-01,,0.0,,,Energy Centre,2020-05-06 19:30:00
Level 4 IT,2.0,,,,TIC BUILDING,2020-05-06 19:30:00
Level 4 Small Power,4.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-SU-01,0.0,,,,Students Union,2020-05-06 19:30:00
Boiler 3 Heat Meter HM-C-01,,0.0,,,Energy Centre,2020-05-06 19:30:00
Boiler 1 Heat Meter HM-A-01,,,16.775,,Energy Centre,2020-05-06 19:30:00
CHP Heat Meter HM-D-01,,,,73.1,Energy Centre,2020-05-06 19:30:00
HM-TG-02,9.3,,,,Thomas Graham Building,2020-05-06 19:30:00
HM-RC-01,,9.895,,,Royal College,2020-05-06 19:30:00
HM-HW-01,120.0,,,,SIPBS Hamnett Wing,2020-05-06 19:30:00
HM-GH-01,,17.105,,,Graham Hills,2020-05-06 19:30:00
HM-RC-01,,,,61.34,Royal College,2020-05-06 19:30:00
HM-JA-01,,,90.07,,John Anderson Building,2020-05-06 19:30:00
HM-TG-02,,0.45,,,Thomas Graham Building,2020-05-06 19:30:00
HM-JA-01,,0.0,,,John Anderson Building,2020-05-06 19:30:00
ACB TX2 MAIN INCOMER,31.0,,,,TIC BUILDING,2020-05-06 19:30:00
Boiler 2 Heat Meter HM-B-01,,,,64.975,Energy Centre,2020-05-06 19:30:00
HM-HD-01,,,89.54,,Henry Dyer,2020-05-06 19:30:00
Boiler 1 Heat Meter HM-A-01,,0.0,,,Energy Centre,2020-05-06 19:30:00
MCCBA1 PV SUPPLY,0.0,,,,TIC BUILDING,2020-05-06 19:30:00
DH Heat Meter HM-H-01,,,89.595,,Energy Centre,2020-05-06 19:30:00
HM-SU-01,,,18.425,,Students Union,2020-05-06 19:30:00
TIC Small Power,20.167,,,,TIC BUILDING,2020-05-06 19:30:00
HM-TI-01,,,90.55,,TIC BUILDING,2020-05-06 19:30:00
HM-TG-01,,,,71.33,Thomas Graham Building,2020-05-06 19:30:00
Boiler 2 Heat Meter HM-B-01,,,18.525,,Energy Centre,2020-05-06 19:30:00
FHR Labs,0.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-HW-01,,,90.57,,SIPBS Hamnett Wing,2020-05-06 19:30:00
TIC Lighting,6.0,,,,TIC BUILDING,2020-05-06 19:30:00
CMAC Lighting,0.805,,,,TIC BUILDING,2020-05-06 19:30:00
Level 4 Total Power Demand,13910.0,,,,TIC BUILDING,2020-05-06 19:30:00
Boiler 1 Heat Meter HM-A-01,,,,53.12,Energy Centre,2020-05-06 19:30:00
HM-GH-01,,,,74.905,Graham Hills,2020-05-06 19:30:00
TIC Workshops,3.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-HD-01,0.0,,,,Henry Dyer,2020-05-06 19:30:00
PEC Labs,1.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-CU-01,,,,74.41,Curran Building,2020-05-06 19:30:00
ABP Labs,3.0,,,,TIC BUILDING,2020-05-06 19:30:00
ACBTX4  MAINS INCOMER,64.0,,,,TIC BUILDING,2020-05-06 19:30:00
Level 4 Lighting,0.0,,,,TIC BUILDING,2020-05-06 19:30:00
CMAC Power,2.0,,,,TIC BUILDING,2020-05-06 19:30:00
Boiler 3 Heat Meter HM-C-01,0.0,,,,Energy Centre,2020-05-06 19:30:00
HM-TG-01,,,88.74,,Thomas Graham Building,2020-05-06 19:30:00
MCP10 - CMAC heating AHUs,2.2,,,,TIC BUILDING,2020-05-06 19:30:00
HM-ST-01,,,,77.93,Stenhouse Wing,2020-05-06 19:30:00
BIO Labs,0.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-RC-01,260.0,,,,Royal College,2020-05-06 19:30:00
HM-CU-01,,,89.655,,Curran Building,2020-05-06 19:30:00
TIC Auditoriums,3.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-SC-01,40.0,,,,Strathclyde Sport,2020-05-06 19:30:00
HM-JW-01,,0.0,,,James Weir Building,2020-05-06 19:30:00
TIC Fume Cupboard Extracts,6.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-HW-01,,0.0,,,SIPBS Hamnett Wing,2020-05-06 19:30:00
HM-GH-01,,,90.725,,Graham Hills,2020-05-06 19:30:00
CHP Heat Meter HM-D-01,,,91.26,,Energy Centre,2020-05-06 19:30:00
HM-CU-01,,0.0,,,Curran Building,2020-05-06 19:30:00
HM-TG-03,,0.333,,,Thomas Graham Building,2020-05-06 19:30:00
SHD Labs,2.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-RW-01,,,,72.465,SIPBS Robertson Wing (John Arbuthnott),2020-05-06 19:30:00
TIC Heating pumps,37.0,,,,TIC BUILDING,2020-05-06 19:30:00
ACB1 TX6 MAIN INCOMER,3.0,,,,TIC BUILDING,2020-05-06 19:30:00
TIC Labs,10.0,,,,TIC BUILDING,2020-05-06 19:30:00
ACBTX3  MAINS INCOMER TX3,103.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-HD-01,,0.0,,,Henry Dyer,2020-05-06 19:30:00
HM-SU-01,,0.0,,,Students Union,2020-05-06 19:30:00
TIC Lifts,0.0,,,,TIC BUILDING,2020-05-06 19:30:00
HM-RC-01,,,90.525,,Royal College,2020-05-06 19:30:00
