meter,energy_kwh,flow_rate_l_per_h,inlet_temp_degc,outlet_temp_degc,site,timestamp
DH Heat Meter HM-H-01,,,,70.465,Energy Centre,01/05/2020 11:30
CHP Heat Meter HM-D-01,,107.675,,,Energy Centre,01/05/2020 12:00
SCA Labs,3,,,,Building_10,01/05/2020 12:00
HM-ST-01,,0,,,Building_7,01/05/2020 12:00
Level 4 IT,1,,,,Building_10,01/05/2020 12:00
HM-ST-01,,,,75.985,Building_7,01/05/2020 12:00
ACBTX3  MAINS INCOMER TX3,96,,,,Building_10,01/05/2020 12:00
Boiler 3 Heat Meter HM-C-01,,,84.825,,Energy Centre,01/05/2020 12:00
HM-TI-01,120,,,,Building_10,01/05/2020 12:00
Boiler 1 Heat Meter HM-A-01,,,29.97,,Energy Centre,01/05/2020 12:00
HM-SC-01,,,,68.77,Building_11,01/05/2020 12:00
AHU,57,,,,Building_10,01/05/2020 12:00
HM-JW-01,,,87.755,,Building_3,01/05/2020 12:00
HM-JA-01,180,,,,Building_4,01/05/2020 12:00
HM-TI-01,,,89.21,,Building_10,01/05/2020 12:00
Boiler 3 Heat Meter HM-C-01,,,,69.97,Energy Centre,01/05/2020 12:00
HM-SU-01,0,,,,Building_8,01/05/2020 12:00
HM-JW-01,,0,,,Building_3,01/05/2020 12:00
Fume Cupboard Extracts,5,,,,Building_10,01/05/2020 12:00
HM-JA-01,,,88.71,,Building_4,01/05/2020 12:00
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 12:00
HM-HD-01,,,87.305,,Building_13,01/05/2020 12:00
Boiler 3 Heat Meter HM-C-01,1071,,,,Energy Centre,01/05/2020 12:00
HM-CU-01,,,83.7,,Building_1,01/05/2020 12:00
Chillers,34,,,,Building_10,01/05/2020 12:00
CHP Heat Meter HM-D-01,765,,,,Energy Centre,01/05/2020 12:00
HM-TG-02,,,,55.13,Building_14,01/05/2020 12:00
 Lifts,0,,,,Building_10,01/05/2020 12:00
Level 4 Total Power Demand,13070,,,,Building_10,01/05/2020 12:00
Kitchens,2,,,,Building_10,01/05/2020 12:00
 Lighting,5,,,,Building_10,01/05/2020 12:00
HM-JW-01,90,,,,Building_3,01/05/2020 12:00
DH Heat Meter HM-H-01,,,,70.465,Energy Centre,01/05/2020 12:00
HM-HD-01,11.4,,,,Building_13,01/05/2020 12:00
HM-TG-03,6.7,,,,Building_14,01/05/2020 12:00
MCCBA1 PV SUPPLY,23,,,,Building_10,01/05/2020 12:00
HM-SC-01,,0,,,Building_11,01/05/2020 12:00
Level 4 Lighting,0,,,,Building_10,01/05/2020 12:00
Boiler 2 Heat Meter HM-B-01,,,24.755,,Energy Centre,01/05/2020 12:00
HM-CU-01,,0,,,Building_1,01/05/2020 12:00
Boiler 1 Heat Meter HM-A-01,,,,58.35,Energy Centre,01/05/2020 12:00
ACB TX2 MAIN INCOMER,32,,,,Building_10,01/05/2020 12:00
HM-GH-01,,,,74.215,Building_12,01/05/2020 12:00
HM-HD-01,,0,,,Building_13,01/05/2020 12:00
HM-ST-01,110,,,,Building_7,01/05/2020 12:00
HM-TG-03,,0.355,,,Building_14,01/05/2020 12:00
HM-TG-02,,,89.86,,Building_14,01/05/2020 12:00
IOP Labs,0,,,,Building_10,01/05/2020 12:00
HM-TG-03,,,89.76,,Building_14,01/05/2020 12:00
HM-TI-01,,0,,,Building_10,01/05/2020 12:00
HM-SC-01,80,,,,Building_11,01/05/2020 12:00
BIO Labs,1,,,,Building_10,01/05/2020 12:00
HM-GH-01,95,,,,Building_12,01/05/2020 12:00
HM-CU-01,,,,27.35,Building_1,01/05/2020 12:00
HM-TI-01,,,,74.435,Building_10,01/05/2020 12:00
HM-RW-01,,,89.375,,Building_5,01/05/2020 12:00
CHP Heat Meter HM-D-01,,,,70.37,Energy Centre,01/05/2020 12:00
Boiler 3 Heat Meter HM-C-01,,109.17,,,Energy Centre,01/05/2020 12:00
HM-GH-01,,20.77,,,Building_12,01/05/2020 12:00
Boiler 2 Heat Meter HM-B-01,0,,,,Energy Centre,01/05/2020 12:00
ACB TX1 MAIN INCOMER,20,,,,Building_10,01/05/2020 12:00
HM-SU-01,,0,,,Building_8,01/05/2020 12:00
SHD Labs,2,,,,Building_10,01/05/2020 12:00
HM-JA-01,,,,74.1,Building_4,01/05/2020 12:00
HM-TG-01,140,,,,Building_14,01/05/2020 12:00
Level 4 Power Demand,0,,,,Building_10,01/05/2020 12:00
HM-RW-01,144,,,,Building_5,01/05/2020 12:00
DH Heat Meter HM-H-01,,160.865,,,Energy Centre,01/05/2020 12:00
HM-RC-01,410,,,,Building_6,01/05/2020 12:00
HM-TG-01,,,90.82,,Building_14,01/05/2020 12:00
Workshops,1,,,,Building_10,01/05/2020 12:00
DH Heat Meter HM-H-01,1175,,,,Energy Centre,01/05/2020 12:00
HM-HW-01,85,,,,Building2,01/05/2020 12:00
HM-TG-01,,,,71.31,Building_14,01/05/2020 12:00
HM-JA-01,,0,,,Building_4,01/05/2020 12:00
HM-ST-01,,,89.6,,Building_7,01/05/2020 12:00
HM-RW-01,,,,71.315,Building_5,01/05/2020 12:00
CMAC Power,2,,,,Building_10,01/05/2020 12:00
HM-TG-01,,11.45,,,Building_14,01/05/2020 12:00
CHP Heat Meter HM-D-01,,,91.69,,Energy Centre,01/05/2020 12:00
Level 4 Small Power,3,,,,Building_10,01/05/2020 12:00
HM-JW-01,,,,77.565,Building_3,01/05/2020 12:00
 Labs,10.031,,,,Building_10,01/05/2020 12:00
HM-SU-01,,,,12.45,Building_8,01/05/2020 12:00
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,01/05/2020 12:00
HM-RW-01,,0,,,Building_5,01/05/2020 12:00
ACBTX4  MAINS INCOMER,43,,,,Building_10,01/05/2020 12:00
HM-HW-01,,,,68.785,Building2,01/05/2020 12:00
HM-CU-01,0,,,,Building_1,01/05/2020 12:00
IT Communications,6,,,,Building_10,01/05/2020 12:00
PEC Labs,1,,,,Building_10,01/05/2020 12:00
ABP Labs,1,,,,Building_10,01/05/2020 12:00
Level 9 L&P,1,,,,Building_10,01/05/2020 12:00
Boiler 2 Heat Meter HM-B-01,,0,,,Energy Centre,01/05/2020 12:00
Auditoriums,2,,,,Building_10,01/05/2020 12:00
Small Power,21,,,,Building_10,01/05/2020 12:00
HM-HD-01,,,,76.38,Building_13,01/05/2020 12:00
HM-TG-02,9.1,,,,Building_14,01/05/2020 12:00
HM-SU-01,,,14.32,,Building_8,01/05/2020 12:00
ILC Labs,1,,,,Building_10,01/05/2020 12:00
HM-SC-01,,,89.7,,Building_11,01/05/2020 12:00
HM-HW-01,,,88.975,,Building2,01/05/2020 12:00
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,01/05/2020 12:00
HM-TG-03,,,,57.425,Building_14,01/05/2020 12:00
HM-TG-02,,0.459,,,Building_14,01/05/2020 12:00
HM-HW-01,,0,,,Building2,01/05/2020 12:00
DH Heat Meter HM-H-01,,,90.235,,Energy Centre,01/05/2020 12:00
MCP11 - CMAC cooling AHUs,5.2,,,,Building_10,01/05/2020 12:00
Mechanical Plant,104,,,,Building_10,01/05/2020 12:00
CMAC Lighting,0.62,,,,Building_10,01/05/2020 12:00
HM-RC-01,,,,55.93,Building_6,01/05/2020 12:00
ACB1 TX5 MAIN INCOMER,1,,,,Building_10,01/05/2020 12:00
Heating pumps,39,,,,Building_10,01/05/2020 12:00
HM-RC-01,,,90.37,,Building_6,01/05/2020 12:00
HM-RC-01,,20.91,,,Building_6,01/05/2020 12:00
MCP10 - CMAC heating AHUs,2.6,,,,Building_10,01/05/2020 12:00
HM-GH-01,,,86.695,,Building_12,01/05/2020 12:00
Boiler 2 Heat Meter HM-B-01,,,,64.13,Energy Centre,01/05/2020 12:00
FHR Labs,1.031,,,,Building_10,01/05/2020 12:00
SCA Labs,5,,,,Building_10,01/05/2020 12:30
HM-RC-01,400,,,,Building_6,01/05/2020 12:30
Chillers,33,,,,Building_10,01/05/2020 12:30
CMAC Lighting,0.185,,,,Building_10,01/05/2020 12:30
CHP Heat Meter HM-D-01,1520,,,,Energy Centre,01/05/2020 12:30
HM-SU-01,,,14.48,,Building_8,01/05/2020 12:30
Small Power,18,,,,Building_10,01/05/2020 12:30
Kitchens,1,,,,Building_10,01/05/2020 12:30
AHU,64,,,,Building_10,01/05/2020 12:30
 Labs,12.031,,,,Building_10,01/05/2020 12:30
HM-HW-01,,,,69.735,Building2,01/05/2020 12:30
HM-SC-01,,,,70.245,Building_11,01/05/2020 12:30
HM-GH-01,260,,,,Building_12,01/05/2020 12:30
HM-ST-01,,,,76.145,Building_7,01/05/2020 12:30
HM-HW-01,200,,,,Building2,01/05/2020 12:30
HM-SU-01,0,,,,Building_8,01/05/2020 12:30
HM-ST-01,,0,,,Building_7,01/05/2020 12:30
CHP Heat Meter HM-D-01,,,,71.36,Energy Centre,01/05/2020 12:30
HM-TG-03,,0.337,,,Building_14,01/05/2020 12:30
HM-GH-01,,,,74.625,Building_12,01/05/2020 12:30
Boiler 1 Heat Meter HM-A-01,,0,,,Energy Centre,01/05/2020 12:30
Boiler 3 Heat Meter HM-C-01,,0,,,Energy Centre,01/05/2020 12:30
HM-JW-01,,0,,,Building_3,01/05/2020 12:30
HM-CU-01,0,,,,Building_1,01/05/2020 12:30
HM-TG-01,,,91.415,,Building_14,01/05/2020 12:30
HM-HW-01,,,89.225,,Building2,01/05/2020 12:30
HM-TG-01,,,,71.155,Building_14,01/05/2020 12:30
IT Communications,7,,,,Building_10,01/05/2020 12:30
HM-TI-01,,,89.985,,Building_10,01/05/2020 12:30
HM-RC-01,,,91.185,,Building_6,01/05/2020 12:30
Boiler 1 Heat Meter HM-A-01,,,,58.5,Energy Centre,01/05/2020 12:30
HM-CU-01,,,,27.52,Building_1,01/05/2020 12:30
HM-TG-01,170,,,,Building_14,01/05/2020 12:30
Level 4 Total Power Demand,13090,,,,Building_10,01/05/2020 12:30
HM-HD-01,,,,75.555,Building_13,01/05/2020 12:30
HM-JA-01,140,,,,Building_4,01/05/2020 12:30
HM-TG-02,,,90.52,,Building_14,01/05/2020 12:30
Boiler 1 Heat Meter HM-A-01,0,,,,Energy Centre,01/05/2020 12:30
HM-GH-01,,,87.435,,Building_12,01/05/2020 12:30
DH Heat Meter HM-H-01,,,,71.3,Energy Centre,01/05/2020 12:30
DH Heat Meter HM-H-01,2290,,,,Energy Centre,01/05/2020 12:30
Boiler 2 Heat Meter HM-B-01,,,,63.89,Energy Centre,01/05/2020 12:30
Level 4 Lighting,2,,,,Building_10,01/05/2020 12:30
IOP Labs,0,,,,Building_10,01/05/2020 12:30
HM-TG-03,6.7,,,,Building_14,01/05/2020 12:30
DH Heat Meter HM-H-01,,,91.065,,Energy Centre,01/05/2020 12:30
HM-JA-01,,0,,,Building_4,01/05/2020 12:30
Auditoriums,4,,,,Building_10,01/05/2020 12:30
HM-SC-01,,0,,,Building_11,01/05/2020 12:30
BIO Labs,1,,,,Building_10,01/05/2020 12:30
HM-RW-01,,0,,,Building_5,01/05/2020 12:30
Mechanical Plant,114,,,,Building_10,01/05/2020 12:30
HM-TG-01,,11.56,,,Building_14,01/05/2020 12:30
HM-GH-01,,0,,,Building_12,01/05/2020 12:30
HM-SU-01,,,,12.62,Building_8,01/05/2020 12:30
HM-TG-02,,0.449,,,Building_14,01/05/2020 12:30
HM-JA-01,,,,75.475,Building_4,01/05/2020 12:30
Level 4 Power Demand,0,,,,Building_10,01/05/2020 12:30
HM-RW-01,,,,71.2,Building_5,01/05/2020 12:30
Boiler 2 Heat Meter HM-B-01,,,24.545,,Energy Centre,01/05/2020 12:30
HM-ST-01,,,89.36,,Building_7,01/05/2020 12:30
SHD Labs,2,,,,Building_10,01/05/2020 12:30
Heating pumps,41,,,,Building_10,01/05/2020 12:30
HM-TI-01,190,,,,Building_10,01/05/2020 12:30
ACBTX3  MAINS INCOMER TX3,103,,,,Building_10,01/05/2020 12:30
ACB1 TX6 MAIN INCOMER,1,,,,Building_10,01/05/2020 12:30
HM-TI-01,,0,,,Building_10,01/05/2020 12:30
CMAC Power,2,,,,Building_10,01/05/2020 12:30
DH Heat Meter HM-H-01,,185.475,,,Energy Centre,01/05/2020 12:30
HM-TI-01,,,,73.995,Building_10,01/05/2020 12:30
Boiler 3 Heat Meter HM-C-01,,,77.215,,Energy Centre,01/05/2020 12:30
MCCBA1 PV SUPPLY,17,,,,Building_10,01/05/2020 12:30
ACBTX4  MAINS INCOMER,53,,,,Building_10,01/05/2020 12:30
HM-JW-01,80,,,,Building_3,01/05/2020 12:30
HM-RW-01,,,89.315,,Building_5,01/05/2020 12:30
Boiler 3 Heat Meter HM-C-01,0,,,,Energy Centre,01/05/2020 12:30
HM-JW-01,,,,78.935,Building_3,01/05/2020 12:30
CHP Heat Meter HM-D-01,,,91.97,,Energy Centre,01/05/2020 12:30
ABP Labs,1,,,,Building_10,01/05/2020 12:30
 Lifts,1,,,,Building_10,01/05/2020 12:30
HM-ST-01,100,,,,Building_7,01/05/2020 12:30
HM-TG-03,,,90.46,,Building_14,01/05/2020 12:30
